borough,date,timestamp_hour,ride_count,temperature_2m,precipitation,snowfall,rain,wind_speed_10m
Bronx,2023-09-25,2023-09-25T12:00:00.000000,2806,15.474,0.9,0.0,0.9,15.7908325
Bronx,2023-09-25,2023-09-25T15:00:00.000000,3604,15.524,1.2,0.0,1.2,22.608458
Bronx,2023-09-25,2023-09-25T17:00:00.000000,3816,15.224,0.3,0.0,0.3,29.03752
Bronx,2023-09-25,2023-09-25T18:00:00.000000,3244,15.524,0.2,0.0,0.2,29.460672
Bronx,2023-09-25,2023-09-25T20:00:00.000000,2712,16.174002,0.2,0.0,0.2,25.72174
Bronx,2023-09-25,2023-09-25T21:00:00.000000,2376,16.324001,0.1,0.0,0.1,23.424908
Bronx,2023-09-25,2023-09-25T23:00:00.000000,2003,15.724,0.0,0.0,0.0,23.686249
Bronx,2023-09-26,2023-09-26T00:00:00.000000,1368,14.674,0.0,0.0,0.0,20.188908
Bronx,2023-09-26,2023-09-26T01:00:00.000000,770,14.424,0.0,0.0,0.0,19.969458
Bronx,2023-09-26,2023-09-26T04:00:00.000000,890,14.674,0.0,0.0,0.0,20.150354
Bronx,2023-09-26,2023-09-26T05:00:00.000000,1644,14.874,0.0,0.0,0.0,19.602652
Bronx,2023-09-26,2023-09-26T07:00:00.000000,6061,15.024,0.0,0.0,0.0,21.915691
Bronx,2023-09-26,2023-09-26T08:00:00.000000,5840,14.474,1.3,0.0,1.3,22.493519
Bronx,2023-09-26,2023-09-26T09:00:00.000000,4034,14.124,0.6,0.0,0.6,20.018072
Bronx,2023-09-26,2023-09-26T14:00:00.000000,4169,14.474,0.2,0.0,0.2,17.782686
Bronx,2023-09-26,2023-09-26T17:00:00.000000,3842,16.424002,0.0,0.0,0.0,19.85556
Bronx,2023-09-26,2023-09-26T19:00:00.000000,3064,17.024,0.0,0.0,0.0,21.068459
Bronx,2023-09-26,2023-09-26T21:00:00.000000,2410,17.224,0.0,0.0,0.0,18.671474
Bronx,2023-09-26,2023-09-26T23:00:00.000000,2105,16.024,0.0,0.0,0.0,11.592894
Bronx,2023-09-27,2023-09-27T00:00:00.000000,1466,15.374,0.0,0.0,0.0,11.923557
Bronx,2023-09-27,2023-09-27T02:00:00.000000,593,13.424,0.0,0.0,0.0,11.808878
Bronx,2023-09-27,2023-09-27T03:00:00.000000,548,12.674,0.0,0.0,0.0,13.479583
Bronx,2023-09-27,2023-09-27T05:00:00.000000,1652,11.324,0.0,0.0,0.0,14.20062
Bronx,2023-09-27,2023-09-27T06:00:00.000000,3359,10.874,0.0,0.0,0.0,14.480773
Bronx,2023-09-27,2023-09-27T07:00:00.000000,5559,10.774,0.0,0.0,0.0,14.689588
Bronx,2023-09-27,2023-09-27T08:00:00.000000,5464,10.724,0.0,0.0,0.0,14.081477
Bronx,2023-09-27,2023-09-27T09:00:00.000000,4062,10.374,0.0,0.0,0.0,13.708391
Bronx,2023-09-27,2023-09-27T12:00:00.000000,3011,11.424,0.0,0.0,0.0,12.864649
Bronx,2023-09-27,2023-09-27T14:00:00.000000,4010,15.524,0.0,0.0,0.0,16.78156
Bronx,2023-09-27,2023-09-27T15:00:00.000000,3775,16.424002,0.0,0.0,0.0,16.904673
Bronx,2023-09-27,2023-09-27T16:00:00.000000,3767,17.124,0.0,0.0,0.0,16.746773
Bronx,2023-09-27,2023-09-27T18:00:00.000000,3737,17.524,0.0,0.0,0.0,16.73516
Bronx,2023-09-27,2023-09-27T19:00:00.000000,3529,17.624,0.0,0.0,0.0,17.208603
Bronx,2023-09-28,2023-09-28T01:00:00.000000,944,13.974,0.0,0.0,0.0,5.634891
Bronx,2023-09-28,2023-09-28T04:00:00.000000,986,14.574,0.0,0.0,0.0,10.239453
Bronx,2023-09-28,2023-09-28T08:00:00.000000,5595,11.174,0.0,0.0,0.0,13.089354
Bronx,2023-09-28,2023-09-28T09:00:00.000000,4186,10.924,0.0,0.0,0.0,14.186923
Bronx,2023-09-28,2023-09-28T10:00:00.000000,3487,11.324,0.0,0.0,0.0,14.277983
Bronx,2023-09-28,2023-09-28T11:00:00.000000,3111,11.174,0.0,0.0,0.0,13.70839
Bronx,2023-09-28,2023-09-28T14:00:00.000000,4273,14.824,0.0,0.0,0.0,13.896187
Bronx,2023-09-28,2023-09-28T17:00:00.000000,5971,15.774,0.0,0.0,0.0,13.324863
Bronx,2023-09-28,2023-09-28T18:00:00.000000,4661,16.124,0.0,0.0,0.0,14.512064
Bronx,2023-09-28,2023-09-28T19:00:00.000000,4066,16.574001,0.0,0.0,0.0,15.496736
Bronx,2023-09-28,2023-09-28T21:00:00.000000,3012,18.324001,0.0,0.0,0.0,15.484185
Bronx,2023-09-29,2023-09-29T02:00:00.000000,820,16.324001,0.0,0.0,0.0,11.928989
Bronx,2023-09-29,2023-09-29T05:00:00.000000,2114,15.424,0.1,0.0,0.1,16.485485
Bronx,2023-09-29,2023-09-29T10:00:00.000000,5076,13.224,7.3,0.0,7.3,17.287498
Bronx,2023-09-29,2023-09-29T13:00:00.000000,4339,13.924,12.2,0.0,12.2,17.399586
Bronx,2023-09-29,2023-09-29T18:00:00.000000,4719,16.274,0.5,0.0,0.5,20.746122
Bronx,2023-09-29,2023-09-29T20:00:00.000000,3686,16.424002,0.5,0.0,0.5,20.111729
Bronx,2023-09-29,2023-09-29T21:00:00.000000,3269,15.724,1.9,0.0,1.9,17.58481
Bronx,2023-09-29,2023-09-29T22:00:00.000000,3328,15.274,0.6,0.0,0.6,17.533146
Bronx,2023-09-29,2023-09-29T23:00:00.000000,3077,15.024,0.6,0.0,0.6,17.114204
Bronx,2023-09-30,2023-09-30T00:00:00.000000,2433,15.324,0.1,0.0,0.1,16.434305
Bronx,2023-09-30,2023-09-30T01:00:00.000000,1671,15.374,0.4,0.0,0.4,15.175612
Bronx,2023-09-30,2023-09-30T02:00:00.000000,1380,15.074,0.2,0.0,0.2,15.509274
Bronx,2023-09-30,2023-09-30T03:00:00.000000,1098,14.874,0.0,0.0,0.0,16.071491
Bronx,2023-09-30,2023-09-30T06:00:00.000000,2116,13.674,0.0,0.0,0.0,13.896187
Bronx,2023-09-30,2023-09-30T07:00:00.000000,2636,13.174,0.0,0.0,0.0,13.363711
Bronx,2023-09-30,2023-09-30T10:00:00.000000,3465,13.174,0.0,0.0,0.0,13.849476
Bronx,2023-09-30,2023-09-30T12:00:00.000000,3482,13.574,0.1,0.0,0.1,14.917212
Bronx,2023-09-30,2023-09-30T14:00:00.000000,3992,15.224,0.1,0.0,0.1,16.311613
Bronx,2023-09-30,2023-09-30T15:00:00.000000,4102,15.474,0.1,0.0,0.1,16.343367
Bronx,2023-09-30,2023-09-30T18:00:00.000000,4317,19.624,0.0,0.0,0.0,16.039202
Bronx,2023-09-30,2023-09-30T21:00:00.000000,4532,20.674002,0.0,0.0,0.0,12.605142
Bronx,2023-09-30,2023-09-30T23:00:00.000000,4265,18.124,0.0,0.0,0.0,9.826088
Bronx,2023-10-01,2023-10-01T00:00:00.000000,3745,16.074001,0.0,0.0,0.0,6.6087217
Bronx,2023-10-01,2023-10-01T02:00:00.000000,2515,15.924,0.0,0.0,0.0,12.096214
Bronx,2023-10-01,2023-10-01T04:00:00.000000,1644,15.224,0.0,0.0,0.0,13.797913
Bronx,2023-10-01,2023-10-01T06:00:00.000000,1942,14.874,0.0,0.0,0.0,13.441071
Bronx,2023-10-01,2023-10-01T08:00:00.000000,2266,14.574,0.0,0.0,0.0,14.205182
Bronx,2023-10-01,2023-10-01T09:00:00.000000,2843,14.474,0.0,0.0,0.0,15.158522
Bronx,2023-10-01,2023-10-01T10:00:00.000000,3186,14.274,0.0,0.0,0.0,14.044615
Bronx,2023-10-01,2023-10-01T15:00:00.000000,3842,21.024,0.0,0.0,0.0,12.605142
Bronx,2023-10-01,2023-10-01T18:00:00.000000,3698,24.174002,0.0,0.0,0.0,15.84409
Bronx,2023-10-01,2023-10-01T21:00:00.000000,3313,23.824001,0.0,0.0,0.0,14.764389
Bronx,2023-10-02,2023-10-02T02:00:00.000000,814,18.774,0.0,0.0,0.0,11.966953
Bronx,2023-10-02,2023-10-02T06:00:00.000000,3288,17.824001,0.0,0.0,0.0,15.119999
Bronx,2023-10-02,2023-10-02T07:00:00.000000,5534,17.424002,0.0,0.0,0.0,14.04
Bronx,2023-10-02,2023-10-02T10:00:00.000000,3198,15.974,0.0,0.0,0.0,11.183201
Bronx,2023-10-02,2023-10-02T11:00:00.000000,2893,15.674,0.0,0.0,0.0,11.165805
Bronx,2023-10-02,2023-10-02T12:00:00.000000,2917,16.924002,0.0,0.0,0.0,9.779817
Bronx,2023-10-02,2023-10-02T13:00:00.000000,3148,18.874,0.0,0.0,0.0,9.007196
Bronx,2023-10-02,2023-10-02T14:00:00.000000,3650,20.974,0.0,0.0,0.0,9.47012
Bronx,2023-10-02,2023-10-02T16:00:00.000000,3552,24.074001,0.0,0.0,0.0,10.483357
Bronx,2023-10-02,2023-10-02T17:00:00.000000,3729,24.424002,0.0,0.0,0.0,12.0694
Bronx,2023-10-02,2023-10-02T18:00:00.000000,3421,23.974,0.0,0.0,0.0,10.464797
Bronx,2023-10-02,2023-10-02T20:00:00.000000,2664,24.224,0.0,0.0,0.0,7.10031
Bronx,2023-10-02,2023-10-02T23:00:00.000000,2055,18.424002,0.0,0.0,0.0,6.924738
Bronx,2023-10-03,2023-10-03T03:00:00.000000,563,15.924,0.0,0.0,0.0,5.95906
Bronx,2023-10-03,2023-10-03T08:00:00.000000,5120,14.274,0.0,0.0,0.0,2.52
Bronx,2023-10-03,2023-10-03T09:00:00.000000,3868,14.174,0.0,0.0,0.0,3.319036
Bronx,2023-10-03,2023-10-03T11:00:00.000000,2831,13.724,0.0,0.0,0.0,3.9763298
Bronx,2023-10-03,2023-10-03T13:00:00.000000,3279,14.724,0.0,0.0,0.0,3.0547013
Bronx,2023-10-03,2023-10-03T17:00:00.000000,4130,25.324001,0.0,0.0,0.0,3.319036
Bronx,2023-10-03,2023-10-03T20:00:00.000000,2864,26.624,0.0,0.0,0.0,4.829907
Bronx,2023-10-03,2023-10-03T22:00:00.000000,2406,24.124,0.0,0.0,0.0,5.506941
Bronx,2023-10-03,2023-10-03T23:00:00.000000,2157,21.024,0.0,0.0,0.0,11.159999
Bronx,2023-10-04,2023-10-04T01:00:00.000000,889,19.124,0.0,0.0,0.0,6.2145634
Bronx,2023-10-04,2023-10-04T05:00:00.000000,1658,16.974,0.0,0.0,0.0,6.989936
Bronx,2023-10-04,2023-10-04T06:00:00.000000,3287,16.724,0.0,0.0,0.0,5.692099
Bronx,2023-10-04,2023-10-04T09:00:00.000000,4095,15.474,0.0,0.0,0.0,4.072935
Bronx,2023-10-04,2023-10-04T10:00:00.000000,3216,15.674,0.0,0.0,0.0,3.8268526
Bronx,2023-10-04,2023-10-04T11:00:00.000000,2963,15.474,0.0,0.0,0.0,5.1165614
Bronx,2023-10-04,2023-10-04T13:00:00.000000,3362,18.674002,0.0,0.0,0.0,3.319036
Bronx,2023-10-04,2023-10-04T19:00:00.000000,3532,27.374,0.0,0.0,0.0,7.69592
Bronx,2023-10-04,2023-10-04T20:00:00.000000,3128,26.824001,0.0,0.0,0.0,10.464798
Bronx,2023-10-04,2023-10-04T21:00:00.000000,2668,25.224,0.0,0.0,0.0,11.542478
Bronx,2023-10-04,2023-10-04T23:00:00.000000,2352,19.574001,0.0,0.0,0.0,8.905908
Bronx,2023-10-05,2023-10-05T00:00:00.000000,1620,18.174002,0.0,0.0,0.0,8.654986
Bronx,2023-10-05,2023-10-05T01:00:00.000000,938,17.774,0.0,0.0,0.0,7.69592
Bronx,2023-10-05,2023-10-05T03:00:00.000000,669,16.974,0.0,0.0,0.0,6.162207
Bronx,2023-10-05,2023-10-05T04:00:00.000000,1000,16.124,0.0,0.0,0.0,5.3999996
Bronx,2023-10-05,2023-10-05T06:00:00.000000,3283,14.624,0.0,0.0,0.0,7.172949
Bronx,2023-10-05,2023-10-05T07:00:00.000000,5738,14.274,0.0,0.0,0.0,6.162207
Bronx,2023-10-05,2023-10-05T10:00:00.000000,3357,12.924,0.0,0.0,0.0,7.342588
Bronx,2023-10-05,2023-10-05T12:00:00.000000,3097,14.224,0.0,0.0,0.0,2.5959969
Bronx,2023-10-05,2023-10-05T14:00:00.000000,4209,17.474,0.0,0.0,0.0,1.1384199
Bronx,2023-10-05,2023-10-05T17:00:00.000000,4530,23.274,0.0,0.0,0.0,7.729527
Bronx,2023-10-05,2023-10-05T18:00:00.000000,4039,23.924002,0.0,0.0,0.0,10.00256
Bronx,2023-10-05,2023-10-05T19:00:00.000000,3804,23.774,0.0,0.0,0.0,13.237039
Bronx,2023-10-05,2023-10-05T20:00:00.000000,3281,22.774,0.0,0.0,0.0,13.854155
Bronx,2023-10-05,2023-10-05T21:00:00.000000,3002,21.674002,0.0,0.0,0.0,13.397612
Bronx,2023-10-05,2023-10-05T23:00:00.000000,2690,18.024,0.0,0.0,0.0,11.457958
Bronx,2023-10-06,2023-10-06T01:00:00.000000,1041,18.524,0.0,0.0,0.0,10.805998
Bronx,2023-10-06,2023-10-06T03:00:00.000000,774,17.424002,0.0,0.0,0.0,10.163227
Bronx,2023-10-06,2023-10-06T04:00:00.000000,1134,17.324001,0.0,0.0,0.0,10.105681
Bronx,2023-10-06,2023-10-06T06:00:00.000000,3601,17.524,0.0,0.0,0.0,9.0
Bronx,2023-10-06,2023-10-06T11:00:00.000000,3511,18.324001,0.3,0.0,0.3,7.928178
Bronx,2023-10-06,2023-10-06T17:00:00.000000,4957,22.074001,0.0,0.0,0.0,9.085988
Bronx,2023-10-06,2023-10-06T20:00:00.000000,4213,21.724,0.0,0.0,0.0,13.237038
Bronx,2023-10-06,2023-10-06T22:00:00.000000,4120,20.324001,0.3,0.0,0.3,10.315115
Bronx,2023-10-06,2023-10-06T23:00:00.000000,3940,19.424002,0.1,0.0,0.1,6.9899354
Bronx,2023-10-07,2023-10-07T00:00:00.000000,3201,19.224,0.0,0.0,0.0,8.311245
Bronx,2023-10-07,2023-10-07T04:00:00.000000,1357,18.174002,1.8,0.0,1.8,9.290511
Bronx,2023-10-07,2023-10-07T06:00:00.000000,2162,18.124,0.3,0.0,0.3,4.198285
Bronx,2023-10-07,2023-10-07T07:00:00.000000,2775,17.974,0.2,0.0,0.2,12.245293
Bronx,2023-10-07,2023-10-07T08:00:00.000000,3143,17.924002,2.9,0.0,2.9,11.183201
Bronx,2023-10-07,2023-10-07T09:00:00.000000,3490,17.924002,1.8,0.0,1.8,11.592895
Bronx,2023-10-07,2023-10-07T13:00:00.000000,4245,18.874,4.7,0.0,4.7,9.0645685
Bronx,2023-10-07,2023-10-07T16:00:00.000000,3935,19.024,1.4,0.0,1.4,6.130579
Bronx,2023-10-07,2023-10-07T21:00:00.000000,4087,16.074001,0.1,0.0,0.1,23.708124
Bronx,2023-10-07,2023-10-07T22:00:00.000000,4237,15.024,0.9,0.0,0.9,20.188908
Bronx,2023-10-07,2023-10-07T23:00:00.000000,4146,14.024,0.5,0.0,0.5,18.089775
Bronx,2023-10-08,2023-10-08T00:00:00.000000,3683,13.974,0.0,0.0,0.0,19.130875
Bronx,2023-10-08,2023-10-08T01:00:00.000000,2736,13.574,0.0,0.0,0.0,19.130875
Bronx,2023-10-08,2023-10-08T02:00:00.000000,2040,12.674,0.0,0.0,0.0,20.730501
Bronx,2023-10-08,2023-10-08T03:00:00.000000,1652,11.874,0.0,0.0,0.0,20.150354
Bronx,2023-10-08,2023-10-08T04:00:00.000000,1444,11.674,0.0,0.0,0.0,18.0
Bronx,2023-10-08,2023-10-08T06:00:00.000000,1897,11.324,0.0,0.0,0.0,16.299694
Bronx,2023-10-08,2023-10-08T08:00:00.000000,2249,10.374,0.0,0.0,0.0,16.167967
Bronx,2023-10-08,2023-10-08T09:00:00.000000,2801,10.074,0.0,0.0,0.0,16.595179
Bronx,2023-10-08,2023-10-08T11:00:00.000000,3155,9.674,0.0,0.0,0.0,17.462782
Bronx,2023-10-08,2023-10-08T12:00:00.000000,3279,10.874,0.0,0.0,0.0,17.418196
Bronx,2023-10-08,2023-10-08T13:00:00.000000,3408,12.124,0.0,0.0,0.0,18.204042
Bronx,2023-10-08,2023-10-08T15:00:00.000000,3630,15.024,0.0,0.0,0.0,22.3229
Bronx,2023-10-08,2023-10-08T16:00:00.000000,3610,15.774,0.0,0.0,0.0,22.148045
Bronx,2023-10-08,2023-10-08T18:00:00.000000,3847,16.724,0.0,0.0,0.0,20.858265
Bronx,2023-10-08,2023-10-08T20:00:00.000000,3624,16.224,0.0,0.0,0.0,21.67487
Bronx,2023-10-08,2023-10-08T23:00:00.000000,3272,13.824,0.0,0.0,0.0,16.09969
Bronx,2023-10-09,2023-10-09T01:00:00.000000,1449,12.274,0.0,0.0,0.0,16.595179
Bronx,2023-10-09,2023-10-09T03:00:00.000000,893,11.474,0.0,0.0,0.0,14.182355
Bronx,2023-10-09,2023-10-09T04:00:00.000000,1090,11.174,0.0,0.0,0.0,14.24163
Bronx,2023-10-09,2023-10-09T07:00:00.000000,3025,9.324,0.0,0.0,0.0,10.636766
Bronx,2023-10-09,2023-10-09T09:00:00.000000,3223,8.124,0.0,0.0,0.0,9.693296
Bronx,2023-10-09,2023-10-09T10:00:00.000000,2806,7.774,0.0,0.0,0.0,11.269782
Bronx,2023-10-09,2023-10-09T11:00:00.000000,2633,7.524,0.0,0.0,0.0,12.10157
Bronx,2023-10-09,2023-10-09T13:00:00.000000,2878,10.324,0.0,0.0,0.0,10.495713
Bronx,2023-10-09,2023-10-09T14:00:00.000000,3057,11.924,0.0,0.0,0.0,10.009036
Bronx,2023-10-09,2023-10-09T15:00:00.000000,3189,13.624,0.0,0.0,0.0,10.97262
Bronx,2023-10-09,2023-10-09T16:00:00.000000,3208,14.574,0.2,0.0,0.2,18.289274
Bronx,2023-10-09,2023-10-09T17:00:00.000000,3270,14.824,0.0,0.0,0.0,19.296135
Bronx,2023-10-09,2023-10-09T18:00:00.000000,3150,15.474,0.0,0.0,0.0,21.980644
Bronx,2023-10-09,2023-10-09T19:00:00.000000,3194,15.124,0.0,0.0,0.0,21.470612
Bronx,2023-10-09,2023-10-09T23:00:00.000000,2211,12.724,0.0,0.0,0.0,7.289444
Bronx,2023-10-10,2023-10-10T00:00:00.000000,1486,12.174,0.0,0.0,0.0,5.1919937
Bronx,2023-10-10,2023-10-10T02:00:00.000000,537,12.274,0.0,0.0,0.0,3.7064266
Bronx,2023-10-10,2023-10-10T03:00:00.000000,552,9.874,0.0,0.0,0.0,5.3517847
Bronx,2023-10-10,2023-10-10T08:00:00.000000,5179,11.174,0.0,0.0,0.0,8.404285
Bronx,2023-10-10,2023-10-10T10:00:00.000000,3254,9.524,0.0,0.0,0.0,6.12
Bronx,2023-10-10,2023-10-10T13:00:00.000000,3075,12.624,0.0,0.0,0.0,6.4096174
Bronx,2023-10-10,2023-10-10T14:00:00.000000,3669,13.724,0.0,0.0,0.0,8.225035
Bronx,2023-10-10,2023-10-10T19:00:00.000000,3276,17.524,0.0,0.0,0.0,18.089775
Bronx,2023-10-10,2023-10-10T22:00:00.000000,2192,15.324,0.0,0.0,0.0,6.379216
Bronx,2023-10-11,2023-10-11T01:00:00.000000,827,14.574,0.0,0.0,0.0,4.73506
Bronx,2023-10-11,2023-10-11T06:00:00.000000,3067,12.824,0.0,0.0,0.0,2.2768397
Bronx,2023-10-11,2023-10-11T07:00:00.000000,5565,12.574,0.0,0.0,0.0,1.8
Bronx,2023-10-11,2023-10-11T09:00:00.000000,3987,11.074,0.0,0.0,0.0,4.829907
Bronx,2023-10-11,2023-10-11T12:00:00.000000,3086,11.474,0.0,0.0,0.0,5.3999996
Bronx,2023-10-11,2023-10-11T14:00:00.000000,3940,16.074001,0.0,0.0,0.0,4.072935
Bronx,2023-10-11,2023-10-11T15:00:00.000000,3640,17.724,0.0,0.0,0.0,7.145796
Bronx,2023-10-11,2023-10-11T19:00:00.000000,3297,20.174002,0.0,0.0,0.0,11.983188
Bronx,2023-10-11,2023-10-11T20:00:00.000000,3010,19.924002,0.0,0.0,0.0,10.703569
Bronx,2023-10-12,2023-10-12T01:00:00.000000,888,13.974,0.0,0.0,0.0,7.9526596
Bronx,2023-10-12,2023-10-12T02:00:00.000000,636,12.774,0.0,0.0,0.0,7.491114
Bronx,2023-10-12,2023-10-12T06:00:00.000000,3267,9.274,0.0,0.0,0.0,7.4128532
Bronx,2023-10-12,2023-10-12T08:00:00.000000,5417,8.374,0.0,0.0,0.0,7.172949
Bronx,2023-10-12,2023-10-12T09:00:00.000000,4144,8.174,0.0,0.0,0.0,6.12
Bronx,2023-10-12,2023-10-12T10:00:00.000000,3443,8.524,0.0,0.0,0.0,5.6920996
Bronx,2023-10-12,2023-10-12T11:00:00.000000,3067,8.074,0.0,0.0,0.0,7.42159
Bronx,2023-10-12,2023-10-12T12:00:00.000000,3176,11.124,0.0,0.0,0.0,6.439876
Bronx,2023-10-12,2023-10-12T13:00:00.000000,3533,13.274,0.0,0.0,0.0,4.73506
Bronx,2023-10-12,2023-10-12T15:00:00.000000,3997,17.524,0.0,0.0,0.0,1.0182338
Bronx,2023-10-12,2023-10-12T18:00:00.000000,4167,20.324001,0.0,0.0,0.0,9.021574
Bronx,2023-10-12,2023-10-12T20:00:00.000000,3255,20.324001,0.0,0.0,0.0,10.390226
Bronx,2023-10-12,2023-10-12T21:00:00.000000,2837,19.574001,0.0,0.0,0.0,4.6800003
Bronx,2023-10-12,2023-10-12T22:00:00.000000,2943,19.724,0.0,0.0,0.0,2.4149535
Bronx,2023-10-12,2023-10-12T23:00:00.000000,2619,17.524,0.0,0.0,0.0,3.563818
Bronx,2023-10-13,2023-10-13T00:00:00.000000,1911,13.524,0.0,0.0,0.0,8.707238
Bronx,2023-10-13,2023-10-13T01:00:00.000000,1114,14.374,0.0,0.0,0.0,9.693296
Bronx,2023-10-13,2023-10-13T04:00:00.000000,1129,12.274,0.0,0.0,0.0,14.440443
Bronx,2023-10-13,2023-10-13T05:00:00.000000,1882,12.074,0.0,0.0,0.0,13.339445
Bronx,2023-10-13,2023-10-13T14:00:00.000000,4513,13.174,0.0,0.0,0.0,9.693296
Bronx,2023-10-13,2023-10-13T15:00:00.000000,4652,14.274,0.0,0.0,0.0,11.841756
Bronx,2023-10-13,2023-10-13T16:00:00.000000,4663,15.274,0.0,0.0,0.0,12.496719
Bronx,2023-10-13,2023-10-13T18:00:00.000000,5142,16.774,0.0,0.0,0.0,12.413476
Bronx,2023-10-13,2023-10-13T19:00:00.000000,5136,16.974,0.0,0.0,0.0,12.522619
Bronx,2023-10-13,2023-10-13T22:00:00.000000,4202,13.774,0.0,0.0,0.0,7.2805495
Bronx,2023-10-13,2023-10-13T23:00:00.000000,4169,13.474,0.0,0.0,0.0,5.937272
Bronx,2023-10-14,2023-10-14T01:00:00.000000,2371,11.624,0.0,0.0,0.0,7.754637
Bronx,2023-10-14,2023-10-14T04:00:00.000000,1425,10.324,0.0,0.0,0.0,6.924738
Bronx,2023-10-14,2023-10-14T05:00:00.000000,1675,10.174,0.0,0.0,0.0,6.849467
Bronx,2023-10-14,2023-10-14T08:00:00.000000,3599,11.224,0.0,0.0,0.0,6.519877
Bronx,2023-10-14,2023-10-14T09:00:00.000000,4031,10.674,0.0,0.0,0.0,5.4119864
Bronx,2023-10-14,2023-10-14T11:00:00.000000,4150,10.724,0.0,0.0,0.0,7.5685663
Bronx,2023-10-14,2023-10-14T12:00:00.000000,4199,11.174,0.1,0.0,0.1,7.729527
Bronx,2023-10-14,2023-10-14T13:00:00.000000,4673,11.324,0.2,0.0,0.2,6.379216
Bronx,2023-10-14,2023-10-14T15:00:00.000000,4851,10.974,0.7,0.0,0.7,4.379589
Bronx,2023-10-14,2023-10-14T16:00:00.000000,4267,11.074,1.8,0.0,1.8,6.28713
Bronx,2023-10-14,2023-10-14T19:00:00.000000,5013,10.924,0.9,0.0,0.9,7.8954163
Bronx,2023-10-14,2023-10-14T21:00:00.000000,4437,10.674,3.3,0.0,3.3,14.003028
Bronx,2023-10-15,2023-10-15T00:00:00.000000,3640,10.024,1.1,0.0,1.1,14.291592
Bronx,2023-10-15,2023-10-15T01:00:00.000000,2724,9.974,0.1,0.0,0.1,12.979984
Bronx,2023-10-15,2023-10-15T02:00:00.000000,2071,9.874,0.1,0.0,0.1,14.33234
Bronx,2023-10-15,2023-10-15T05:00:00.000000,1563,9.974,0.3,0.0,0.3,16.981165
Bronx,2023-10-15,2023-10-15T07:00:00.000000,2551,9.874,0.1,0.0,0.1,18.228943
Bronx,2023-10-15,2023-10-15T08:00:00.000000,2622,9.774,0.0,0.0,0.0,19.083395
Bronx,2023-10-15,2023-10-15T10:00:00.000000,3394,9.824,0.0,0.0,0.0,21.03152
Bronx,2023-10-15,2023-10-15T12:00:00.000000,3378,10.124,0.0,0.0,0.0,18.0
Bronx,2023-10-15,2023-10-15T15:00:00.000000,3824,13.724,0.1,0.0,0.1,21.746502
Bronx,2023-10-15,2023-10-15T16:00:00.000000,3595,14.524,0.0,0.0,0.0,19.486609
Bronx,2023-10-15,2023-10-15T18:00:00.000000,4002,15.774,0.0,0.0,0.0,19.228851
Bronx,2023-10-15,2023-10-15T20:00:00.000000,3860,15.724,0.0,0.0,0.0,20.592503
Bronx,2023-10-15,2023-10-15T21:00:00.000000,3527,14.924,0.0,0.0,0.0,17.935081
Bronx,2023-10-15,2023-10-15T22:00:00.000000,3231,14.024,0.0,0.0,0.0,15.530151
Bronx,2023-10-15,2023-10-15T23:00:00.000000,2942,12.174,0.0,0.0,0.0,11.923557
Bronx,2023-10-16,2023-10-16T00:00:00.000000,1977,12.024,0.0,0.0,0.0,13.049689
Bronx,2023-10-16,2023-10-16T01:00:00.000000,1094,10.674,0.0,0.0,0.0,12.904882
Bronx,2023-10-16,2023-10-16T02:00:00.000000,843,10.074,0.0,0.0,0.0,13.854155
Bronx,2023-10-16,2023-10-16T04:00:00.000000,1132,9.024,0.0,0.0,0.0,12.413477
Bronx,2023-10-16,2023-10-16T06:00:00.000000,3269,8.424,0.0,0.0,0.0,11.923557
Bronx,2023-10-16,2023-10-16T08:00:00.000000,5508,7.724,0.0,0.0,0.0,10.703569
Bronx,2023-10-16,2023-10-16T10:00:00.000000,3145,7.824,0.0,0.0,0.0,10.163227
Bronx,2023-10-16,2023-10-16T11:00:00.000000,2839,7.874,0.0,0.0,0.0,9.83268
Bronx,2023-10-16,2023-10-16T14:00:00.000000,3465,13.124,0.0,0.0,0.0,10.00256
Bronx,2023-10-16,2023-10-16T16:00:00.000000,4344,16.124,0.0,0.0,0.0,11.592894
Bronx,2023-10-16,2023-10-16T17:00:00.000000,3664,16.924002,0.0,0.0,0.0,11.808878
Bronx,2023-10-16,2023-10-16T18:00:00.000000,3431,17.274,0.0,0.0,0.0,13.779114
Bronx,2023-10-17,2023-10-17T01:00:00.000000,861,11.774,0.0,0.0,0.0,8.891344
Bronx,2023-10-17,2023-10-17T02:00:00.000000,565,11.474,0.0,0.0,0.0,15.646544
Bronx,2023-10-17,2023-10-17T04:00:00.000000,866,10.374,0.0,0.0,0.0,11.367109
Bronx,2023-10-17,2023-10-17T09:00:00.000000,3808,8.874,0.0,0.0,0.0,12.074766
Bronx,2023-10-17,2023-10-17T10:00:00.000000,3262,8.724,0.0,0.0,0.0,11.874544
Bronx,2023-10-17,2023-10-17T11:00:00.000000,2684,8.474,0.0,0.0,0.0,12.661564
Bronx,2023-10-17,2023-10-17T12:00:00.000000,2879,10.124,0.0,0.0,0.0,10.446206
Bronx,2023-10-17,2023-10-17T13:00:00.000000,3099,11.774,0.0,0.0,0.0,8.647496
Bronx,2023-10-17,2023-10-17T18:00:00.000000,3630,16.624,0.0,0.0,0.0,8.854829
